chave_catalogo,nome_magia,nivel,origem_lista,dominio,eh_magia_dominio,familia_tendencia,modo_restricao,subvariantes_tendencia,subvariantes_por_alinhamento,pode_leal_bom,pode_leal_neutro,pode_leal_mau,pode_neutro_bom,pode_neutro,pode_neutro_mau,pode_caotico_bom,pode_caotico_neutro,pode_caotico_mau,alinhamentos_permitidos,alinhamentos_bloqueados,requer_dominio_escolhido,dominios_opostos_bloqueiam,observacao
CLERIGO_BASE_7_BLASFEMIA,Blasfêmia,7,CLERIGO_BASE,,NAO,MAL,FAMILIA_FIXA,,,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,SIM,Leal e Mau|Neutro e Mau|Caótico e Mau,Leal e Bom|Leal e Neutro|Neutro e Bom|Neutro|Caótico e Bom|Caótico e Neutro,NAO,,Magia base do clérigo.
CLERIGO_BASE_7_CONTROLAR_O_CLIMA,Controlar o Clima,7,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_7_CURAR_FERIMENTOS_GRAVES_EM_MASSA,Curar Ferimentos Graves em Massa,7,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_7_DESTRUICAO,Destruição,7,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_7_DITADO,Ditado,7,CLERIGO_BASE,,NAO,ORDEM,FAMILIA_FIXA,,,SIM,SIM,SIM,NAO,NAO,NAO,NAO,NAO,NAO,Leal e Bom|Leal e Neutro|Leal e Mau,Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,NAO,,Magia base do clérigo.
CLERIGO_BASE_7_INFLIGIR_FERIMENTOS_GRAVES_EM_MASSA,Infligir Ferimentos Graves em Massa,7,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_7_INVOCAR_CRIATURAS_VII,Invocar Criaturas VII,7,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_7_PALAVRA_DO_CAOS,Palavra do Caos,7,CLERIGO_BASE,,NAO,CAOS,FAMILIA_FIXA,,,NAO,NAO,NAO,NAO,NAO,NAO,SIM,SIM,SIM,Caótico e Bom|Caótico e Neutro|Caótico e Mau,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau,NAO,,Magia base do clérigo.
CLERIGO_BASE_7_PALAVRA_SAGRADA,Palavra Sagrada,7,CLERIGO_BASE,,NAO,BEM,FAMILIA_FIXA,,,SIM,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,Leal e Bom|Neutro e Bom|Caótico e Bom,Leal e Neutro|Leal e Mau|Neutro|Neutro e Mau|Caótico e Neutro|Caótico e Mau,NAO,,Magia base do clérigo.
CLERIGO_BASE_7_PASSEIO_ETEREO,Passeio Etéreo,7,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_7_REFUGIO,Refúgio,7,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_7_REGENERACAO,Regeneração,7,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_7_REPULSAO,Repulsão,7,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_7_RESSURREICAO,Ressurreição,7,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_7_RESTAURACAO_MAIOR,Restauração Maior,7,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_7_SIMBOLO_DA_FRAQUEZA,Símbolo da Fraqueza,7,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_7_SIMBOLO_DO_ATORDOAMENTO,Símbolo do Atordoamento,7,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_7_VIDENCIA_MAIOR,Vidência Maior,7,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
DOMINIO_AR_7_CICLONE,Ciclone,7,DOMINIO,Ar,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Ar.
DOMINIO_AR_7_INVOCAR_MONSTRO_VII,Invocar Monstro VII,7,DOMINIO,Ar,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Ar.
DOMINIO_BEM_7_PALAVRA_SAGRADA,Palavra Sagrada,7,DOMINIO,Bem,SIM,BEM,FAMILIA_FIXA,,,SIM,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,Leal e Bom|Neutro e Bom|Caótico e Bom,Leal e Neutro|Leal e Mau|Neutro|Neutro e Mau|Caótico e Neutro|Caótico e Mau,SIM,MAL,Magia de domínio; renderizar somente se o clérigo tiver o domínio Bem. O domínio oposto Mal também bloqueia esta magia.
DOMINIO_BEM_7_RESTAURACAO_MAIOR,Restauração Maior,7,DOMINIO,Bem,SIM,BEM,FAMILIA_FIXA,,,SIM,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,Leal e Bom|Neutro e Bom|Caótico e Bom,Leal e Neutro|Leal e Mau|Neutro|Neutro e Mau|Caótico e Neutro|Caótico e Mau,SIM,MAL,Magia de domínio; renderizar somente se o clérigo tiver o domínio Bem. O domínio oposto Mal também bloqueia esta magia.
DOMINIO_CAOS_7_INVOCAR_MONSTRO_VII,Invocar Monstro VII,7,DOMINIO,Caos,SIM,CAOS,FAMILIA_FIXA,,,NAO,NAO,NAO,NAO,NAO,NAO,SIM,SIM,SIM,Caótico e Bom|Caótico e Neutro|Caótico e Mau,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau,SIM,ORDEM,Magia de domínio; renderizar somente se o clérigo tiver o domínio Caos. O domínio oposto Ordem também bloqueia esta magia.
DOMINIO_CAOS_7_PALAVRA_DE_PODER_CEGAR,"Palavra de Poder, Cegar",7,DOMINIO,Caos,SIM,CAOS,FAMILIA_FIXA,,,NAO,NAO,NAO,NAO,NAO,NAO,SIM,SIM,SIM,Caótico e Bom|Caótico e Neutro|Caótico e Mau,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau,SIM,ORDEM,Magia de domínio; renderizar somente se o clérigo tiver o domínio Caos. O domínio oposto Ordem também bloqueia esta magia.
DOMINIO_CONHECIMENTO_7_LENDAS_E_HISTORIAS,Lendas e Histórias,7,DOMINIO,Conhecimento,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Conhecimento.
DOMINIO_CONHECIMENTO_7_VISAO,Visão,7,DOMINIO,Conhecimento,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Conhecimento.
DOMINIO_CURA_7_CURAR_FERIMENTOS_MODERADOS_EM_MASSA,Curar Ferimentos Moderados em Massa,7,DOMINIO,Cura,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Cura.
DOMINIO_CURA_7_REGENERACAO,Regeneração,7,DOMINIO,Cura,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Cura.
DOMINIO_DESTRUICAO_7_CICLONE,Ciclone,7,DOMINIO,Destruição,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,PROTECAO,Magia de domínio; renderizar somente se o clérigo tiver o domínio Destruição. O domínio oposto Protecao também bloqueia esta magia.
DOMINIO_DESTRUICAO_7_INFLIGIR_FERIMENTOS_GRAVES_EM_MASSA,Infligir Ferimentos Graves em Massa,7,DOMINIO,Destruição,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,PROTECAO,Magia de domínio; renderizar somente se o clérigo tiver o domínio Destruição. O domínio oposto Protecao também bloqueia esta magia.
DOMINIO_ENGANACAO_7_PALAVRA_DE_PODER_CEGAR,"Palavra de Poder, Cegar",7,DOMINIO,Enganação,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Enganação.
DOMINIO_ENGANACAO_7_SIMULACRO,Simulacro,7,DOMINIO,Enganação,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Enganação.
DOMINIO_FOGO_7_EXPLOSAO_SOLAR,Explosão Solar,7,DOMINIO,Fogo,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Fogo.
DOMINIO_FOGO_7_INVOCAR_MONSTRO_VII,Invocar Monstro VII,7,DOMINIO,Fogo,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Fogo.
DOMINIO_FORCA_7_MAO_INTERCEPTADORA_DE_BIGBY,Mão Interceptadora de Bigby,7,DOMINIO,Força,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Força.
DOMINIO_FORCA_7_PALAVRA_DE_PODER_CEGAR,"Palavra de Poder, Cegar",7,DOMINIO,Força,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Força.
DOMINIO_GUERRA_7_ESPADA_DE_FORCA,Espada de Força,7,DOMINIO,Guerra,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Guerra.
DOMINIO_GUERRA_7_PALAVRA_SAGRADA,Palavra Sagrada,7,DOMINIO,Guerra,SIM,BEM,FAMILIA_FIXA,,,SIM,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,Leal e Bom|Neutro e Bom|Caótico e Bom,Leal e Neutro|Leal e Mau|Neutro|Neutro e Mau|Caótico e Neutro|Caótico e Mau,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Guerra.
DOMINIO_MAGIA_7_INVOCAR_MONSTRO_VII,Invocar Monstro VII,7,DOMINIO,Magia,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Magia.
DOMINIO_MAGIA_7_PALAVRA_DE_PODER_CEGAR,"Palavra de Poder, Cegar",7,DOMINIO,Magia,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Magia.
DOMINIO_MAL_7_INFLIGIR_FERIMENTOS_GRAVES_EM_MASSA,Infligir Ferimentos Graves em Massa,7,DOMINIO,Mal,SIM,MAL,FAMILIA_FIXA,,,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,SIM,Leal e Mau|Neutro e Mau|Caótico e Mau,Leal e Bom|Leal e Neutro|Neutro e Bom|Neutro|Caótico e Bom|Caótico e Neutro,SIM,BEM,Magia de domínio; renderizar somente se o clérigo tiver o domínio Mal. O domínio oposto Bem também bloqueia esta magia.
DOMINIO_MAL_7_INVOCAR_MONSTRO_VII,Invocar Monstro VII,7,DOMINIO,Mal,SIM,MAL,FAMILIA_FIXA,,,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,SIM,Leal e Mau|Neutro e Mau|Caótico e Mau,Leal e Bom|Leal e Neutro|Neutro e Bom|Neutro|Caótico e Bom|Caótico e Neutro,SIM,BEM,Magia de domínio; renderizar somente se o clérigo tiver o domínio Mal. O domínio oposto Bem também bloqueia esta magia.
DOMINIO_MORTE_7_DEDO_DA_MORTE,Dedo da Morte,7,DOMINIO,Morte,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Morte.
DOMINIO_MORTE_7_INFLIGIR_FERIMENTOS_GRAVES_EM_MASSA,Infligir Ferimentos Graves em Massa,7,DOMINIO,Morte,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Morte.
DOMINIO_PROTECAO_7_MURALHA_DE_FERRO,Muralha de Ferro,7,DOMINIO,Proteção,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,DESTRUICAO,Magia de domínio; renderizar somente se o clérigo tiver o domínio Proteção. O domínio oposto Destruicao também bloqueia esta magia.
DOMINIO_PROTECAO_7_PROTECAO_CONTRA_MAGIAS,Proteção Contra Magias,7,DOMINIO,Proteção,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,DESTRUICAO,Magia de domínio; renderizar somente se o clérigo tiver o domínio Proteção. O domínio oposto Destruicao também bloqueia esta magia.
DOMINIO_SOL_7_EXPLOSAO_SOLAR,Explosão Solar,7,DOMINIO,Sol,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Sol.
DOMINIO_SOL_7_PALAVRA_SAGRADA,Palavra Sagrada,7,DOMINIO,Sol,SIM,BEM,FAMILIA_FIXA,,,SIM,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,Leal e Bom|Neutro e Bom|Caótico e Bom,Leal e Neutro|Leal e Mau|Neutro|Neutro e Mau|Caótico e Neutro|Caótico e Mau,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Sol.
DOMINIO_SORTE_7_LENDAS_E_HISTORIAS,Lendas e Histórias,7,DOMINIO,Sorte,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Sorte.
DOMINIO_SORTE_7_VISAO,Visão,7,DOMINIO,Sorte,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Sorte.
DOMINIO_TERRA_7_INVOCAR_MONSTRO_VII,Invocar Monstro VII,7,DOMINIO,Terra,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Terra.
DOMINIO_TERRA_7_TERREMOTO,Terremoto,7,DOMINIO,Terra,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Terra.
DOMINIO_VIAGEM_7_CAMINHAR_NO_VENTO,Caminhar no Vento,7,DOMINIO,Viagem,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Viagem.
DOMINIO_VIAGEM_7_TELETRANSPORTE_MAIOR,Teletransporte Maior,7,DOMINIO,Viagem,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Viagem.
CLERIGO_BASE_8_ALIADO_EXTRA_PLANAR_MAIOR,Aliado Extra-Planar Maior,8,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_8_AURA_PROFANA,Aura Profana,8,CLERIGO_BASE,,NAO,MAL,FAMILIA_FIXA,,,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,SIM,Leal e Mau|Neutro e Mau|Caótico e Mau,Leal e Bom|Leal e Neutro|Neutro e Bom|Neutro|Caótico e Bom|Caótico e Neutro,NAO,,Magia base do clérigo.
CLERIGO_BASE_8_AURA_SAGRADA,Aura Sagrada,8,CLERIGO_BASE,,NAO,BEM,FAMILIA_FIXA,,,SIM,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,Leal e Bom|Neutro e Bom|Caótico e Bom,Leal e Neutro|Leal e Mau|Neutro|Neutro e Mau|Caótico e Neutro|Caótico e Mau,NAO,,Magia base do clérigo.
CLERIGO_BASE_8_CAMPO_ANTIMAGIA,Campo Antimagia,8,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_8_CRIAR_MORTOS_VIVOS_MAIOR,Criar Mortos-Vivos Maior,8,CLERIGO_BASE,,NAO,MAL,FAMILIA_FIXA,,,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,SIM,Leal e Mau|Neutro e Mau|Caótico e Mau,Leal e Bom|Leal e Neutro|Neutro e Bom|Neutro|Caótico e Bom|Caótico e Neutro,NAO,,Magia base do clérigo.
CLERIGO_BASE_8_CURAR_FERIMENTOS_CRITICOS_EM_MASSA,Curar Ferimentos Críticos em Massa,8,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_8_DISCERNIR_LOCALIZACAO,Discernir Localização,8,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_8_ESCUDO_DA_ORDEM,Escudo da Ordem,8,CLERIGO_BASE,,NAO,ORDEM,FAMILIA_FIXA,,,SIM,SIM,SIM,NAO,NAO,NAO,NAO,NAO,NAO,Leal e Bom|Leal e Neutro|Leal e Mau,Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,NAO,,Magia base do clérigo.
CLERIGO_BASE_8_IMUNIDADE_A_MAGIA_MAIOR,Imunidade à Magia Maior,8,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_8_INFLIGIR_FERIMENTOS_CRITICOS_EM_MASSA,Infligir Ferimentos Críticos em Massa,8,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
